unit_hmy,Property_Code,Unit_Code,StartDate,EndDate,sStatus,VacantDate,ReadyDate,Floor_Code,hbldg,Bldg_Code,Address_1,Address_2,Address_3,Address_4,City,Zip_Code,Country,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Bedrooms,Baths,Attributes_2,Attributes_5,Attributes_6,Attributes_8,Attributes_9,Attributes_10,dtLastModified,sFirstName,sLastName,scode
938,44400001,"D-1607  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
939,44400001,"D-1608  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",44,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"","Edge",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
940,44400001,"D-1701  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
941,44400001,"D-1702  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
942,44400001,"D-1703  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
943,44400001,"D-1704  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
944,44400001,"D-1705  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
945,44400001,"D-1706  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
946,44400001,"D-1707  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
947,44400001,"D-1708  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",45,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
948,44400001,"D-1801  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"","Edge",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
949,44400001,"D-1802  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
950,44400001,"D-1803  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
951,44400001,"D-1804  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
952,44400001,"D-1805  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
953,44400001,"D-1806  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
954,44400001,"D-1807  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
955,44400001,"D-1808  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",46,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
956,44400001,"D-1901  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
957,44400001,"D-1902  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
958,44400001,"D-1903  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
959,44400001,"D-1904  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
960,44400001,"D-1905  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
961,44400001,"D-1906  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
962,44400001,"D-1907  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
963,44400001,"D-1908  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",47,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
964,44400001,"D-2001  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
965,44400001,"D-2002  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
966,44400001,"D-2003  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
967,44400001,"D-2004  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
968,44400001,"D-2005  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
969,44400001,"D-2006  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
970,44400001,"D-2007  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
971,44400001,"D-2008  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",48,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
972,44400001,"D-2101  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
973,44400001,"D-2102  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
974,44400001,"D-2103  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
975,44400001,"D-2104  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
976,44400001,"D-2105  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
977,44400001,"D-2106  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
978,44400001,"D-2107  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
979,44400001,"D-2108  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",49,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
980,44400001,"D-2201  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
981,44400001,"D-2202  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
982,44400001,"D-2203  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
983,44400001,"D-2204  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
984,44400001,"D-2205  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
985,44400001,"D-2206  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
986,44400001,"D-2207  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
987,44400001,"D-2208  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",50,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
988,44400001,"D-2301  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,549,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
989,44400001,"D-2302  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
990,44400001,"D-2303  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
991,44400001,"D-2304  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
992,44400001,"D-2305  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,553,0,0,"01_D_A2 ",1,1,"","Aspect",56,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
993,44400001,"D-2306  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-City","Level 16-23","08/07/2020",,,
994,44400001,"D-2307  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3305,809,0,0,"01_D_B1 ",2,2,"","Aspect",52,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
995,44400001,"D-2308  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",51,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2487,565,0,0,"01_D_A1 ",1,1,"","Aspect",64,"Balcony-Standard","View-Park","Level 16-23","08/07/2020",,,
996,44400001,"D-2401  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2522,549,0,0,"01_D_A1 ",1,1,"",,64,"Balcony-Standard","View-Park","Penthouse","08/07/2020",,,
997,44400001,"D-2402  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3000,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Penthouse","08/07/2020",,,
998,44400001,"D-2403  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3000,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Penthouse","08/07/2020",,,
999,44400001,"D-2404  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2502,553,0,0,"01_D_A2 ",1,1,"",,56,"Balcony-Standard","View-City","Penthouse","08/07/2020",,,
1000,44400001,"D-2405  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2502,553,0,0,"01_D_A2 ",1,1,"","Edge",56,"Balcony-Standard","View-City","Penthouse","08/07/2020",,,
1001,44400001,"D-2406  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3000,809,0,0,"01_D_B1 ",2,2,"","Edge",52,"Balcony-Standard","View-City","Penthouse","08/07/2020",,,
1002,44400001,"D-2407  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",3000,809,0,0,"01_D_B1 ",2,2,"",,52,"Balcony-Standard","View-Park","Penthouse","08/07/2020",,,
1003,44400001,"D-2408  ","03/03/2020",,"Vacant Unrented Not Ready",,"01/09/2020",52,7,"h4.d","52 New Kent Road","New Cooper Point","Elephant and Castle","","London","SE1 6FW","UK",2522,565,0,0,"01_D_A1 ",1,1,"","Edge",64,"Balcony-Standard","View-Park","Penthouse","08/07/2020",,,
1006,"rc_test ","RCUNIT01","17/06/2020",,"Excluded",,"17/06/2020",,8,"rc1.a","Rent Cafe Test Property Unit 01","201-249 Avebury Blvd","","Buckinghamshire","Milton Keynes","MK9 1AZ","UK",2900,568,-1,-1,"RC1B1B  ",1,1,,,,,,,"25/06/2020",,,
1007,"rc_test ","RCUNIT02","17/06/2020",,"Excluded",,"17/06/2020",,8,"rc1.a","Rent Cafe Test Property Unit 02","201-249 Avebury Blvd","","Buckinghamshire","Milton Keynes","MK9 1AZ","UK",3200,768,-1,-1,"RC2B1B  ",2,1,,,,,,,"25/06/2020",,,
1008,"rc_test ","RCUNIT03","17/06/2020",,"Excluded",,"17/06/2020",,8,"rc1.a","Rent Cafe Test Property Unit 03","201-249 Avebury Blvd","","Buckinghamshire","Milton Keynes","MK9 1AZ","UK",3670,768,-1,-1,"RC2B1B  ",2,1,,,,,,,"25/06/2020",,,
1009,"rc_test ","RCUNIT04","18/05/2020",,"Vacant Unrented Ready","18/05/2020","18/05/2020",,8,"rc1.a","Rent Cafe Test Property Unit 04","201-249 Avebury Blvd","","Buckinghamshire","Milton Keynes","MK9 1AZ","UK",2600,578,-1,0,"RC1B1B  ",1,1,,,,,,,"25/06/2020",,,
1010,"rc_test ","RCUNIT05","25/06/2020",,"Occupied No Notice","31/12/2020","31/12/2020",,8,"rc1.a","Rent Cafe Test Property Unit 05","201-249 Avebury Blvd","","Buckinghamshire","Milton Keynes","MK9 1AZ","UK",2650,550,0,0,"RC1B1B  ",1,1,,,,,,,"25/06/2020","Thor","Odinson","t0000002"
